#{"t_start": 1764645280.8512561, "env_id": "None"}
r,l,t
-9926.964406,229,77.265384
-144.862427,1,77.265889
-144.292452,1,77.266313
-162.559744,1,77.266735
-149.082656,1,77.267147
-10036.358787,321,77.379139
-156.381162,1,77.379632
-139.356034,1,77.380061
-163.056698,1,77.38047
-160.881128,1,77.380892
-144.907573,1,77.381314
-30203.704599,427,77.539211
-4322.398995,193,78.537101
-155.38268,1,78.537625
-134.112136,1,78.538065
-6165.581386,151,78.594332
-3811.92561,142,78.648273
-18001.664925,347,78.768324
-5569.382818,198,78.839032
-7815.752266,137,78.885634
-5591.22397,109,78.924561
-17142.550699,327,79.038869
-160.028747,1,79.039374
-6530.239051,266,79.131587
-146.467643,1,79.132109
-147.187961,1,79.132555
-8058.851669,255,80.032344
-158.118551,1,80.032874
-3632.319271,67,80.05737
-15643.679477,342,80.174142
-26715.386889,475,80.337893
-152.754767,1,80.338382
-8816.719374,226,80.423354
-7234.266476,248,80.516715
-139.333307,1,80.517204
-141.610072,1,80.517625
-155.103334,1,80.518048
-137.33204,1,80.51847
-154.858275,1,80.518875
-5866.079248,199,80.591908
-143.007215,1,80.592419
-9868.822266,221,86.556726
-6862.574951,158,86.619407
-150.761384,1,86.619961
-149.384847,1,86.620424
-18511.531191,400,87.639775
-3317.090001,88,87.671596
-2430.163355,77,87.701526
-145.290546,1,87.702059
-153.251841,1,87.702533
-6206.166422,133,87.751025
-140.991813,1,87.751605
-145.212401,1,87.752051
-132.033663,1,87.752478
-22455.281797,363,87.883781
-7851.434115,178,87.946563
-9028.869314,238,88.032304
-149.006602,1,88.032947
-846.664569,15,88.038234
-15006.076862,330,88.158765
-140.649232,1,88.159301
-13999.941489,250,88.25117
-3781.62222,234,89.229367
-139.381722,1,89.229914
-152.153922,1,89.230361
-158.424173,1,89.230794
-6984.488993,195,89.300881
-158.87115,1,89.301485
-11531.499455,275,89.399363
-10288.20887,247,89.495539
-4729.942174,156,89.559054
-166.156997,1,89.559762
-135.744814,1,89.560629
-5871.487623,147,89.618821
-147.00291,1,89.619483
-142.51572,1,89.61999
-151.682399,1,89.620456
-132.24449,1,89.620904
-5827.843405,197,89.696595
-143.391802,1,89.697202
-3119.06647,199,89.77255
-15202.639221,275,89.873871
-157.486814,1,89.8744
-11301.838057,248,90.81869
-139.195905,1,90.819235
-13224.177698,354,90.943603
-144.61905,1,90.944113
-9181.815687,173,91.007034
-154.173219,1,91.007672
-8753.401754,233,91.092636
-4745.325497,89,91.124652
-160.495195,1,91.125109
-14268.419838,301,91.234997
-6973.444698,287,91.334307
-5451.249775,226,91.415202
-152.912203,1,91.415696
-12484.959063,336,92.461441
-133.358322,1,92.461982
-159.94226,1,92.46244
-6565.789011,248,92.551492
-7098.852914,279,92.650019
-3715.153332,97,92.685216
-4481.524182,208,92.759022
-131.347144,1,92.759607
-134.519322,1,92.760312
-133.290914,1,92.761352
-6881.848965,133,92.816163
-152.958965,1,92.816665
-8869.766033,274,92.918057
-20267.603621,379,93.060409
-153.339176,1,93.061361
-146.79206,1,93.061922
-4139.640193,114,93.10554
-158.046158,1,93.106065
-161.94257,1,93.106494
-149.173198,1,93.106912
-155.170877,1,93.107335
-137.941532,1,93.10776
-6885.715182,231,93.189289
-147.162414,1,93.189803
-4184.467858,229,94.159888
-10591.345127,240,94.247982
-146.021343,1,94.248452
-11169.638598,265,94.351948
-149.24658,1,94.352592
-144.945627,1,94.353076
-153.577489,1,94.353529
-9108.146982,372,94.497815
-144.362244,1,94.498589
-7887.794784,220,94.581151
-12978.129125,261,94.676113
-2334.711456,41,94.694536
-135.160279,1,94.695027
-150.659482,1,94.695459
-4783.524596,204,94.775927
-128.319594,1,94.77645
-3733.631923,143,94.835353
-162.364048,1,94.835874
-13603.019587,319,95.878037
-152.42866,1,95.878548
-142.953233,1,95.878974
-159.896788,1,95.879397
-4258.807381,122,95.924135
-153.176293,1,95.924644
-159.588798,1,95.925069
-142.8343,1,95.925493
-142.735551,1,95.925917
-21348.985702,411,96.071565
-15530.385107,273,96.167265
-156.731706,1,96.167778
-137.68306,1,96.168211
-154.794763,1,96.168634
-148.137913,1,96.169056
-11810.110428,279,96.267798
-8178.95008,231,96.346638
-145.029387,1,96.347162
-143.553833,1,96.347611
-150.791598,1,96.348031
-140.606518,1,96.348453
-140.331027,1,96.348868
-14349.823934,334,96.466181
-146.897669,1,96.466706
-4821.877917,92,96.50072
-13353.403465,268,97.468268
-847.090473,17,97.474197
-18225.399785,310,97.581644
-20772.688407,407,97.722533
-143.759149,1,97.723341
-137.409635,1,97.723842
-21005.466574,395,97.86517
-12996.534333,275,97.961671
-143.788232,1,97.962233
-12518.062018,342,98.08125
-135.885912,1,98.08184
-142.968307,1,98.082264
-10626.346969,222,99.003767
-148.141572,1,99.004311
-13251.844085,273,99.099086
-8704.37244,301,99.205598
-19330.936646,370,99.338912
-158.06683,1,99.339435
-140.452621,1,99.339883
-9267.220056,200,99.408743
-152.595849,1,99.409244
-5460.464436,271,99.503163
-19650.652236,393,99.638922
-133.19243,1,99.641151
-152.824377,1,99.641801
-152.946746,1,99.642296
-8626.978541,240,100.625912
-10716.064284,193,100.698561
-6273.880366,142,100.75125
-146.818463,1,100.751775
-8347.607163,145,100.805412
-3280.04535,120,100.848693
-9769.145474,297,100.958492
-8530.4863,220,101.039792
-149.57968,1,101.040372
-144.921528,1,101.041042
-136.28042,1,101.04149
-12647.503242,307,101.15365
-145.720534,1,101.154167
-135.234764,1,101.154602
-2954.040478,157,101.209934
-168.534,1,101.210449
-4336.101613,92,101.24653
-457.854983,11,101.251059
-657.283294,11,101.255004
-168.389703,1,101.255438
-151.219086,1,101.255871
-151.494649,1,101.256298
-155.117918,1,101.256717
-142.329108,1,101.257129
-139.198489,1,101.257551
-16430.33122,462,102.313355
-139.784129,1,102.313902
-19220.916104,406,102.457072
-140.401834,1,102.457598
-12568.360232,325,102.572048
-153.508956,1,102.572576
-6375.271055,204,102.645035
-10822.896956,313,103.016691
-148.467645,1,103.017192
-4184.762641,174,103.085531
-144.938509,1,103.086091
-4628.058939,198,103.161724
-142.627452,1,103.162895
-149.82478,1,103.16346
-9713.327736,286,104.205778
-141.762546,1,104.206289
-11991.291117,328,104.327178
-8346.86533,212,104.403798
-154.091045,1,104.404335
-143.936414,1,104.404793
-152.396583,1,104.405242
-134.879427,1,104.405675
-9925.442462,258,104.498678
-4373.839863,196,104.570066
-140.195667,1,104.570922
-149.647231,1,104.571468
-148.794724,1,104.571971
-144.246941,1,104.572494
-8111.816924,171,104.635235
-130.413812,1,104.635707
-6746.982128,203,104.712332
-150.634295,1,104.712923
-141.52247,1,104.713539
-159.305071,1,104.714035
-4450.009728,226,104.795878
-134.28799,1,104.796437
-131.060512,1,104.796937
-166.052184,1,104.797648
-142.548205,1,104.798175
-138.618279,1,104.798626
-5187.675565,165,104.860849
-150.465615,1,104.861621
-9880.003519,305,105.8542
-145.513717,1,105.854711
-15852.892357,383,105.993094
-2894.849929,70,106.018295
-156.106199,1,106.018791
-158.311166,1,106.019222
-10975.108509,312,106.137778
-143.908008,1,106.138299
-10478.792454,323,106.26676
-162.285329,1,106.267275
-148.970543,1,106.267714
-11195.051564,427,106.436235
-7629.067207,227,106.523227
-157.151165,1,106.523775
-6013.292275,183,107.486388
-158.011081,1,107.486931
-148.392623,1,107.487372
-5753.449706,227,107.572498
-7524.45399,220,107.651763
-142.508343,1,107.652261
-134.26445,1,107.652685
-155.184395,1,107.65312
-150.326378,1,107.653558
-130.50581,1,107.65398
-152.264459,1,107.654406
-7074.912562,249,107.742236
-155.608616,1,107.742819
-150.112378,1,107.743262
-152.933212,1,107.743693
-12394.515752,248,107.83346
-150.244201,1,107.833965
-6968.835834,152,107.892175
-11658.537578,230,107.976094
-155.569509,1,107.976607
-142.756899,1,107.977051
-146.409251,1,107.977469
-148.724459,1,107.977887
-1174.129944,28,107.988195
-170.078014,1,107.988718
-145.76366,1,107.989146
-147.559732,1,107.989556
-10244.7016,269,108.086159
-19280.144827,439,109.15216
-15887.310174,319,109.271777
-156.161449,1,109.272294
-3830.349921,233,109.357456
-147.887011,1,109.358036
-147.367324,1,109.358498
-11035.719982,334,109.478918
-142.675511,1,109.479716
-134.479087,1,109.480378
-153.143819,1,109.480904
-5196.762569,89,109.514902
-8591.068251,208,109.592603
-148.805307,1,109.593138
-2311.592591,87,109.624836
-129.973684,1,109.625381
-139.899448,1,109.625895
-143.156942,1,109.626384
-143.729273,1,109.626831
-155.474072,1,109.627257
-142.186135,1,109.627693
-12922.321169,345,109.751115
-7537.002791,243,109.837239
-141.031392,1,109.837704
-139.060281,1,109.838127
-3696.869553,144,110.763233
-5387.600723,240,110.853384
-152.563877,1,110.853863
-10720.823267,279,110.957962
-159.218255,1,110.958482
-22146.349383,485,111.134652
-155.776568,1,111.135197
-10459.795683,229,111.219635
-15220.7771,283,111.326548
-149.104262,1,111.327075
-146.772831,1,111.327504
-149.203712,1,111.327948
-141.609408,1,111.328379
-132.016786,1,111.328791
-7743.954724,163,111.3906
-12888.543896,263,111.489694
-7340.504248,214,112.450678
-158.277931,1,112.451258
-143.393151,1,112.451738
-152.542382,1,112.452188
-11502.90782,303,112.580027
-136.452451,1,112.580592
-140.259958,1,112.581299
-5997.761919,325,112.695566
-159.128932,1,112.696058
-6101.852939,268,112.791912
-17961.261343,476,112.960728
-8334.339243,374,113.095393
-141.466151,1,113.095914
-163.403511,1,113.096361
-148.985046,1,113.096797
-14187.808967,367,114.08935
-19977.052404,435,114.242677
-9131.793634,172,114.302817
-154.390987,1,114.303335
-6472.217637,284,114.408539
-145.589519,1,114.409074
-142.604749,1,114.409524
-148.927138,1,114.409967
-152.148354,1,114.410414
-161.77591,1,114.410862
-147.112697,1,114.411296
-1414.154747,41,114.427761
-13293.965838,251,114.516893
-134.145349,1,114.517403
-131.189954,1,114.517835
-4947.939055,149,114.572296
-157.186747,1,114.57279
-2066.926337,66,114.596273
-152.816937,1,114.596764
-164.374427,1,114.597191
-141.061334,1,114.597614
-5369.171661,204,114.672139
-138.69057,1,114.672714
-3941.910672,101,114.710416
-167.756237,1,114.710899
-6703.47165,290,115.732962
-153.741336,1,115.733485
-11802.007784,310,115.848753
-145.071999,1,115.849303
-158.683789,1,115.84977
-164.40731,1,115.850207
-145.551977,1,115.85064
-149.111625,1,115.851066
-10266.518865,239,115.935718
-142.185068,1,115.93623
-144.236826,1,115.936666
-9962.901285,235,116.021885
-10636.363218,268,116.116902
-8223.912978,275,116.212115
-147.809349,1,116.212624
-160.629353,1,116.213089
-148.535249,1,116.213534
-153.174341,1,116.213983
-144.385485,1,116.214493
-147.78224,1,116.215112
-143.513537,1,116.215612
-130.720721,1,116.21607
-10191.915071,252,116.305814
-6937.392536,154,116.360537
-160.053508,1,116.361415
-150.282015,1,116.362089
-157.464863,1,116.362574
-4201.294139,195,117.296986
-157.047011,1,117.297548
-156.679326,1,117.29799
-132.463607,1,117.298419
-3098.911235,60,117.320244
-139.651155,1,117.320834
-14366.375169,365,117.453528
-159.335382,1,117.454062
-141.117362,1,117.454511
-144.471848,1,117.455046
-138.909233,1,117.455552
-157.69938,1,117.456009
-5439.586512,104,117.494893
-146.573622,1,117.495429
-18930.597021,417,117.645539
-15530.447852,425,117.799911
-1450.112524,35,117.812497
-139.459609,1,117.813027
-303.030543,4,117.814515
-6106.011874,217,117.89032
-141.648248,1,117.890828
-153.875186,1,117.891263
-152.319949,1,117.891679
-140.085914,1,117.892106
-138.556128,1,117.892527
-138.668175,1,117.892953
-7620.177133,170,117.95344
-157.053843,1,117.953954
-12151.258358,261,118.945212
-4081.731948,120,118.994682
-162.422262,1,118.995169
-13609.656403,427,119.157641
-145.308605,1,119.158162
-155.465914,1,119.158593
-357.324419,9,119.162071
-17075.101929,303,119.415166
-150.580458,1,119.415698
-5935.743249,212,119.493461
-145.232866,1,119.493959
-140.058062,1,119.494393
-134.29433,1,119.494816
-150.020736,1,119.495233
-144.288858,1,119.495708
-8872.007333,213,119.57422
-8481.465307,279,119.678719
-151.126539,1,119.679239
-9084.981507,324,119.800522
-144.809094,1,119.80107
-151.600658,1,119.803369
-142.661562,1,119.803829
-9390.65767,359,120.83302
-7943.082983,235,120.916303
-5221.910382,262,121.010088
-3887.469649,138,121.058625
-14880.052209,263,121.159214
-137.523159,1,121.159709
-2189.452249,51,121.17958
-7812.013095,169,121.246513
-150.057152,1,121.24705
-142.38903,1,121.247478
-147.594003,1,121.247941
-8519.183972,228,121.337094
-146.371844,1,121.337641
-7681.224378,155,121.398683
-144.785546,1,121.399196
-7654.611759,262,122.418226
-148.336692,1,122.418754
-7722.833119,222,122.498558
-146.119145,1,122.499095
-1572.412462,53,122.518664
-154.056217,1,122.519168
-6543.473594,132,122.568423
-154.06642,1,122.568848
-145.371406,1,122.569276
-131.784442,1,122.569703
-140.958234,1,122.570117
-21778.28384,388,122.740927
-8622.86984,275,122.850793
-156.441403,1,122.851467
-139.38157,1,122.85196
-146.322128,1,122.852428
-151.513997,1,122.852882
-12900.283844,401,123.006153
-9825.789297,184,123.073239
-135.698838,1,123.073754
-159.214166,1,123.074175
-4164.082443,232,123.162915
-4114.828716,240,124.1498
-17678.723987,362,124.280312
-144.435893,1,124.280921
-4066.506835,207,124.354183
-134.555975,1,124.354674
-10852.092472,266,124.447535
-146.619263,1,124.448063
-6996.215866,326,124.564105
-152.290072,1,124.564677
-4418.671615,209,124.636845
-138.254641,1,124.637339
-159.22387,1,124.63778
-133.815477,1,124.638213
-14239.911301,408,124.781575
-143.685918,1,124.782186
-10610.875932,289,125.742786
-134.915488,1,125.743396
-12969.391439,325,125.856927
-152.982576,1,125.857432
-1828.263582,40,125.871095
-159.18702,1,125.871578
-160.856471,1,125.872001
-134.703122,1,125.872414
-165.59305,1,125.872827
-10873.669133,321,125.987021
-153.370144,1,125.987514
-145.332494,1,125.988037
-144.532068,1,125.988773
-1377.012066,45,126.004369
-149.043692,1,126.004858
-3916.462423,204,126.077675
-3588.599276,105,126.113644
-8371.79693,297,126.216047
-4596.729055,151,126.270372
-137.517547,1,126.270871
-140.372867,1,126.271309
-225.523711,4,126.272783
-6661.570983,130,126.316757
-155.490487,1,126.317241
-11497.229562,254,127.247678
-163.544313,1,127.248222
-18603.621084,376,127.38435
-20937.231437,391,127.521111
-130.36397,1,127.521855
-29588.917561,433,127.674669
-4984.462058,271,127.774823
-15910.776214,318,127.887251
-161.56056,1,127.887761
-143.180699,1,127.888193
-13993.165442,308,128.882246
-12011.145743,282,128.996771
-156.194492,1,128.997318
-161.439453,1,128.997785
-152.71555,1,128.998255
-4710.04317,183,129.069651
-5736.55412,201,129.146702
-162.058328,1,129.147263
-144.706356,1,129.147711
-4755.23491,259,129.244536
-155.316845,1,129.245056
-18413.458375,369,129.38052
-152.321142,1,129.381046
-9957.745096,342,129.502672
-140.917872,1,129.503184
-131.939373,1,129.503606
-160.574468,1,129.504024
-151.143635,1,129.50444
-8473.18777,352,130.505288
-24323.903782,489,130.678216
-160.791109,1,130.678759
-134.680503,1,130.679194
-136.484485,1,130.679623
-162.018212,1,130.68005
-3656.337367,207,130.754008
-6868.585768,208,130.82756
-150.478765,1,130.828077
-9679.611757,275,130.923592
-3130.439034,81,130.951467
-154.613189,1,130.951955
-4695.09565,173,131.012509
-148.56649,1,131.013036
-5518.976218,113,131.054118
-147.272488,1,131.054623
-143.82532,1,131.055047
-145.459534,1,131.055479
-148.03884,1,131.055889
-134.060273,1,131.056301
-5437.284921,356,131.179911
-138.948576,1,131.18042
-8094.712727,229,132.131491
-1564.509907,30,132.142044
-154.227419,1,132.142796
-146.599481,1,132.143262
-6243.73211,134,132.191378
-6399.18947,261,132.282971
-11056.306176,235,132.374315
-3033.55922,159,132.432316
-7599.832609,309,132.5441
-134.771698,1,132.544646
-12558.173736,318,132.65777
-134.714541,1,132.658294
-3404.852208,99,132.692198
-3869.106073,94,132.726563
-139.100038,1,132.727074
-141.540626,1,132.727508
-142.538223,1,132.727933
-15365.642945,415,133.725386
-150.583702,1,133.725918
-138.080454,1,133.72636
-6697.388589,255,133.815935
-144.164592,1,133.816451
-143.215169,1,133.816886
-139.367684,1,133.817316
-153.323842,1,133.817741
-146.522081,1,133.818165
-131.707797,1,133.818571
-8732.348184,340,133.94075
-148.13501,1,133.941268
-11484.883586,270,134.037194
-564.822337,8,134.040109
-6395.879323,209,134.113448
-139.02789,1,134.113941
-9011.099826,332,134.233354
-158.918595,1,134.233876
-7745.946737,251,134.322954
-132.790273,1,134.323463
-135.149788,1,134.323896
-139.26293,1,134.324311
-156.440689,1,134.324728
-3664.110531,181,134.387822
-9944.289385,208,135.414923
-9775.289726,269,135.721522
-3179.984511,91,135.753572
-146.378601,1,135.75409
-155.766792,1,135.754523
-5821.971192,117,135.796366
-146.200719,1,135.796878
-137.350884,1,135.797339
-12297.151099,225,135.875679
-150.865539,1,135.876187
-148.999959,1,135.876613
-8852.050283,300,135.991378
-139.245083,1,135.991956
-6234.566105,240,136.085498
-148.271122,1,136.086039
-161.292898,1,136.086484
-150.800325,1,136.086927
-5775.72611,127,136.135077
-140.846725,1,136.135614
-155.637623,1,136.136078
-4710.586361,229,136.224539
-152.961536,1,136.22506
-1288.5775,22,136.233767
-4751.193738,203,136.308231
-143.9184,1,136.308783
-156.842459,1,136.309229
-9790.089151,293,137.281197
-8396.499418,194,137.352431
-157.971361,1,137.352931
-132.12472,1,137.35336
-140.558428,1,137.353769
-29741.128326,565,137.556755
-148.109829,1,137.557292
-7282.039405,178,137.622093
-138.500958,1,137.622613
-142.085176,1,137.623051
-6342.806082,118,137.66494
-150.413879,1,137.665469
-8627.702477,162,137.723048
-3819.321661,193,137.790024
-144.844781,1,137.790557
-1824.992488,38,137.803756
-153.849302,1,137.804284
-145.015296,1,137.804707
-153.526819,1,137.805134
-12993.28115,289,137.907163
-155.311925,1,137.907595
-160.130862,1,137.909274
-15628.631641,347,138.913568
