#{"t_start": 1764628579.8160498, "env_id": "None"}
r,l,t
-135.220965,1,284.103049
-880.486248,26,284.1121
-146.602896,1,284.1126
-153.419546,1,284.112994
-7978.655448,385,285.134687
-151.697535,1,285.13516
-145.521867,1,285.135548
-12515.888423,242,285.215856
-141.62371,1,285.216518
-161.698169,1,285.216998
-9526.650742,265,285.302473
-869.90267,17,285.307988
-1153.712016,24,285.317509
-159.564836,1,285.317981
-135.711872,1,285.318373
-8285.291325,192,285.381603
-12516.248166,221,285.455495
-144.657421,1,285.455968
-143.581318,1,285.456366
-136.472099,1,285.456739
-147.019813,1,285.457178
-157.907839,1,285.457768
-147.798765,1,285.458285
-9076.61934,489,285.619113
-141.65099,1,285.62004
-5944.738195,116,285.66055
-3446.673791,204,285.725907
-10692.362887,388,286.788624
-156.701372,1,286.78911
-155.114104,1,286.789509
-270.541994,3,286.790542
-6602.279807,152,286.839437
-150.785205,1,286.839912
-149.422757,1,286.840332
-4017.466182,157,286.893648
-6308.288721,413,287.029205
-155.512203,1,287.029669
-2729.963554,74,287.05374
-2337.044315,59,287.072305
-158.738631,1,287.072746
-13481.770731,278,287.167747
-140.35561,1,287.168276
-133.60157,1,287.168754
-5830.225467,139,287.215887
-147.366246,1,287.216359
-12299.405667,475,287.373992
-155.510889,1,287.37446
-145.599438,1,287.374838
-1082.646777,24,287.38305
-131.253091,1,287.38351
-9354.07917,254,288.386538
-141.879205,1,288.387019
-158.407723,1,288.387414
-141.731666,1,288.38781
-147.420255,1,288.388198
-9114.540822,244,288.469688
-158.011682,1,288.470148
-416.61757,9,288.473046
-153.577229,1,288.473431
-11878.096683,243,288.556427
-148.777475,1,288.55694
-143.570218,1,288.557446
-145.049888,1,288.557984
-10628.694862,200,288.626225
-144.147764,1,288.626716
-2781.043271,161,288.680647
-136.829699,1,288.681123
-5334.825059,112,288.718311
-3931.561505,102,288.751865
-10972.793905,419,288.896309
-155.676543,1,288.896804
-150.378992,1,288.897205
-141.596642,1,288.897602
-148.159862,1,288.898001
-137.016472,1,288.898416
-149.211774,1,288.898817
-10973.17275,402,290.39082
-142.066598,1,290.391345
-148.037772,1,290.391939
-6061.588839,112,290.432054
-881.019281,27,290.441757
-145.293981,1,290.442556
-156.610406,1,290.443087
-159.622121,1,290.443509
-7543.248275,145,290.49593
-5683.597336,287,290.607496
-141.062129,1,290.607992
-7031.458837,172,290.693884
-142.508289,1,290.694366
-2532.961403,44,290.711774
-12886.318033,275,290.80646
-2640.582752,71,290.831758
-127.708677,1,290.832494
-145.652002,1,290.833258
-6097.01834,125,290.876062
-13911.25446,447,291.032522
-139.022127,1,291.032968
-139.373404,1,291.033403
-145.492122,1,291.033789
-150.832999,1,291.034173
-6976.046788,152,291.086607
-158.562914,1,291.087091
-145.973814,1,291.087477
-153.926011,1,291.087855
-144.177402,1,291.088228
-159.729017,1,291.088601
-153.726273,1,291.088977
-6610.321966,285,292.16472
-5708.89122,226,292.241269
-140.372385,1,292.2418
-2011.453957,60,292.263714
-1055.669475,33,292.275365
-164.627737,1,292.275978
-2514.157048,89,292.305695
-4711.171352,188,292.369699
-143.009407,1,292.370165
-159.55346,1,292.370552
-157.125259,1,292.370937
-139.008695,1,292.371322
-7732.498521,198,292.4385
-7954.888797,219,292.511005
-133.453218,1,292.511441
-150.218384,1,292.511813
-144.025493,1,292.512188
-144.471588,1,292.51255
-8689.376714,238,292.595064
-6535.463909,328,292.709788
-160.405278,1,292.710269
-135.414919,1,292.710655
-10700.557879,286,293.781973
-139.636685,1,293.782467
-136.796679,1,293.78299
-137.356077,1,293.783733
-8036.266397,156,293.838334
-153.224469,1,293.838778
-159.004582,1,293.839165
-155.19559,1,293.839554
-2363.186054,57,293.858285
-5264.448407,195,293.923965
-137.693809,1,293.924441
-9597.78738,201,293.995427
-212.091223,2,293.99623
-143.210601,1,293.996641
-4278.294369,169,294.054755
-5279.117133,140,294.10378
-4163.573358,181,294.165854
-157.723222,1,294.166293
-3462.394141,147,294.21469
-133.519737,1,294.215071
-134.747118,1,294.215451
-7902.39593,256,295.447103
-10106.397894,222,296.181677
-149.790005,1,296.182846
-11356.160326,201,296.372746
-142.766724,1,296.373535
-130.520287,1,296.374226
-6163.10657,348,297.445368
-152.545709,1,297.445814
-133.199952,1,297.44619
-8247.441164,171,297.503303
-10081.897201,186,297.569392
-7351.627118,223,297.648386
-4246.600401,177,297.711149
-159.154936,1,297.711622
-134.683627,1,297.712011
-141.590303,1,297.712398
-149.199786,1,297.712788
-135.739663,1,297.713167
-4345.564127,109,297.750754
-160.372665,1,297.751201
-262.213266,5,297.752818
-8274.952399,201,297.824494
-141.311191,1,297.824982
-5840.661023,240,297.908467
-10421.326265,265,297.998247
-143.319389,1,297.998699
-132.624955,1,297.999165
-144.808301,1,297.999598
-10432.453412,323,299.329774
-164.043131,1,299.330237
-12534.240002,205,299.403329
-5198.170563,270,299.494339
-152.989295,1,299.494769
-146.928291,1,299.495153
-165.915811,1,299.495528
-10577.908354,360,299.616638
-149.283618,1,299.617097
-139.965724,1,299.617486
-2518.511447,72,299.641793
-9565.536599,188,299.710615
-155.509708,1,299.711083
-13687.138828,255,299.804633
-6948.493355,226,299.883841
-135.491598,1,299.884284
-5976.665228,134,299.932045
-137.701823,1,299.932512
-159.207146,1,299.932902
-9968.593984,199,300.000925
-153.200022,1,300.001373
-142.602699,1,300.001757
-140.875334,1,300.002146
-10007.06021,175,300.970675
-165.691838,1,300.971198
-131.520862,1,300.971669
-4544.293701,131,301.01598
-156.66976,1,301.016615
-152.846402,1,301.017059
-8911.517315,159,301.069495
-668.161579,13,301.07387
-169.921308,1,301.07432
-6333.78411,119,301.113328
-9573.352261,178,301.171417
-141.886485,1,301.171875
-149.941962,1,301.172256
-14532.33461,369,301.295915
-137.969011,1,301.296372
-161.147097,1,301.29677
-2818.947538,98,301.328909
-8286.016562,243,301.409323
-157.559874,1,301.409767
-5060.343281,354,301.52819
-5823.351291,250,302.512326
-141.125776,1,302.51279
-8741.51206,282,302.610964
-9774.227446,186,302.677145
-137.232594,1,302.677721
-7356.368953,303,302.781737
-3534.357107,130,302.826407
-6350.06199,295,302.925953
-8720.900503,455,303.076504
-144.731404,1,303.076949
-5964.399234,122,303.117039
-10104.986829,299,304.116168
-155.597702,1,304.116707
-151.458118,1,304.117151
-140.251244,1,304.11774
-154.688465,1,304.118261
-155.293136,1,304.11868
-10479.145338,346,304.234312
-144.240903,1,304.234795
-5018.612055,160,304.28672
-155.71914,1,304.287157
-1259.17643,25,304.295633
-7101.044238,148,304.345735
-131.342218,1,304.346214
-3386.687649,61,304.365285
-158.272829,1,304.365693
-4065.088431,209,304.435473
-146.253754,1,304.435943
-14311.87501,212,304.507323
-137.180691,1,304.507809
-2455.530882,64,304.530526
-148.270078,1,304.530986
-152.65261,1,304.531366
-142.762582,1,304.531736
-152.578568,1,304.532124
-4219.965089,117,304.572065
-138.873388,1,304.57264
-152.386571,1,304.573176
-6306.80019,268,304.662573
-143.563926,1,304.663091
-4961.916081,141,304.711064
-9440.907513,243,305.678448
-156.625002,1,305.678914
-154.885367,1,305.679308
-135.482637,1,305.679698
-143.188556,1,305.680076
-3774.249895,176,305.742747
-5108.812633,160,305.796605
-8639.278579,330,305.905573
-154.839262,1,305.906016
-150.863379,1,305.906411
-3674.803483,105,305.942218
-4987.908246,215,306.019417
-148.336732,1,306.019856
-7055.388339,193,306.084845
-5006.830265,176,306.146007
-153.464239,1,306.146495
-158.710616,1,306.146879
-160.756887,1,306.147258
-6161.910095,176,306.204761
-155.076648,1,306.205232
-8254.2362,174,306.26376
-154.187137,1,306.264235
-141.16317,1,306.264651
-1007.113027,22,306.271583
-3966.798818,106,306.306364
-152.116973,1,306.306835
-138.381354,1,306.307245
-156.018795,1,306.307651
-13347.604975,251,307.288826
-157.647216,1,307.289301
-154.457079,1,307.289685
-8883.278213,236,307.36639
-163.828946,1,307.366872
-5990.10052,215,307.438637
-858.649488,13,307.443296
-138.811238,1,307.443784
-143.652905,1,307.444194
-129.607658,1,307.444601
-1101.988653,32,307.455286
-8448.332284,150,307.506801
-147.643252,1,307.507446
-11833.365162,224,307.583118
-145.090217,1,307.583726
-155.962417,1,307.584184
-1455.790166,48,307.600409
-2924.06368,106,307.634832
-149.697547,1,307.635357
-167.01167,1,307.635773
-11004.820343,214,307.708374
-149.036707,1,307.708821
-135.432444,1,307.709214
-135.923369,1,307.709587
-1277.755601,29,307.720132
-4278.103087,236,307.93166
-153.330972,1,307.932264
-3935.731552,308,308.051254
-7798.599544,194,309.090147
-154.714283,1,309.090675
-156.701582,1,309.091257
-7385.764927,178,309.154793
-997.405752,119,309.196056
-4626.257887,182,309.258306
-144.098292,1,309.258745
-155.630695,1,309.259136
-7428.905849,333,309.371956
-156.447564,1,309.372435
-5740.778021,107,309.40928
-151.872348,1,309.409704
-12062.789432,363,309.532872
-1111.155593,131,309.578179
-146.409022,1,309.57865
-138.160287,1,309.579041
-149.884948,1,309.579418
-136.173396,1,309.57979
-11405.467365,247,309.663601
-2729.68694,65,309.686976
-151.746575,1,309.687442
-137.322463,1,309.687842
-142.643895,1,309.68822
-149.154666,1,309.688604
-142.872724,1,309.688971
-12987.371921,473,310.791152
-5706.444201,130,310.841761
-132.533007,1,310.842257
-712.37371,20,310.850407
-3215.64891,302,310.96431
-138.031349,1,310.964781
-6465.969147,225,311.045325
-2984.69428,67,311.071062
-151.279715,1,311.071609
-137.918906,1,311.072041
-9003.462059,239,311.156164
-5715.054612,142,311.206244
-7891.955616,328,311.318711
-145.09551,1,311.319206
-5712.744493,157,311.374886
-134.552202,1,311.375415
-152.130154,1,311.375827
-152.877434,1,311.37635
-7122.626807,319,312.428352
-165.273919,1,312.428806
-158.208593,1,312.429188
-8178.922981,250,312.519629
-4841.793793,213,312.599857
-6893.700536,181,312.664896
-148.19935,1,312.665493
-155.933429,1,312.665937
-142.838249,1,312.666377
-1035.952755,22,312.675048
-138.611178,1,312.675553
-4435.365154,268,312.775405
-9340.856949,200,312.847458
-5291.597366,204,312.915014
-156.906772,1,312.915479
-156.977347,1,312.91586
-1720.295755,58,312.936182
-157.402926,1,312.936639
-6122.142398,224,313.0138
-131.775253,1,313.014277
-145.421841,1,313.014685
-12165.679212,343,314.150012
-2615.964547,52,314.180012
-7356.962682,227,314.274918
-14093.869686,282,314.375293
-5816.239335,114,314.417931
-10968.882759,216,314.492261
-138.011118,1,314.492979
-140.991516,1,314.493465
-4748.366651,220,314.569238
-4444.90085,258,314.655666
-4453.620208,156,314.706273
-143.769246,1,314.706744
-159.367026,1,314.707142
-137.754078,1,314.707542
-10552.904172,183,314.771171
-4543.546851,175,314.839104
-143.825151,1,314.83958
-10454.265486,223,315.912136
-1178.544249,19,315.918971
-142.518254,1,315.919465
-18922.840997,376,316.074448
-10356.74495,198,316.151806
-13382.889691,330,316.270943
-5111.977135,203,316.341686
-9662.565514,347,316.466155
-11431.259342,285,316.567394
-9683.305558,279,317.61107
-10602.704883,219,317.687033
-162.451647,1,317.687494
-10651.894337,389,317.821695
-131.989443,1,317.822304
-162.790335,1,317.822743
-11528.019401,284,317.922101
-4413.118844,178,317.986302
-149.549471,1,317.98682
-150.431491,1,317.987236
-147.274586,1,317.987633
-159.930536,1,317.988015
-152.545268,1,317.988399
-8578.151279,445,318.141466
-157.52627,1,318.142177
-152.228931,1,318.142608
-155.975541,1,318.143002
-5574.796897,230,318.224377
-9148.402463,224,319.249133
-147.068713,1,319.249621
-9707.191971,219,319.322736
-138.17576,1,319.323283
-5529.519289,252,319.410445
-1816.850782,61,319.431621
-137.558512,1,319.432091
-147.469347,1,319.4325
-145.992848,1,319.432995
-142.101319,1,319.433465
-140.509213,1,319.433908
-160.692755,1,319.43429
-4807.260702,151,319.487011
-133.909997,1,319.487455
-2826.215962,103,319.522137
-158.165483,1,319.522989
-8878.846396,339,319.639053
-7303.250938,293,319.740035
-156.951024,1,319.74051
-145.887835,1,319.740898
-5700.220929,245,319.834776
-141.81391,1,319.835234
-136.794508,1,319.835632
-143.767602,1,319.836031
-11517.384852,325,319.94755
-8160.8089,264,321.011897
-8050.433561,490,321.183302
-136.204978,1,321.184319
-140.178383,1,321.184853
-7875.759964,392,321.319766
-137.175207,1,321.320218
-8367.580672,225,321.401076
-10162.045809,360,321.526306
-154.081663,1,321.526785
-2295.292747,58,321.548409
-161.50629,1,321.548831
-154.65726,1,321.549235
-9788.990993,399,322.663693
-152.720824,1,322.664171
-143.189543,1,322.664576
-8958.43937,346,322.785272
-12208.90483,392,322.916775
-162.757033,1,322.917327
-142.177034,1,322.917726
-154.895691,1,322.918118
-6836.439542,336,323.031487
-145.175911,1,323.031992
-20057.681354,418,323.199967
-145.643228,1,323.200515
-138.384213,1,323.200943
-148.442331,1,323.20136
-161.147902,1,323.201769
-133.047624,1,323.202179
-5398.934009,318,323.316541
-5796.417427,124,324.366412
-145.995083,1,324.366894
-139.463607,1,324.367281
-154.229715,1,324.367668
-8148.048921,154,324.424095
-153.611302,1,324.424613
-147.854814,1,324.425143
-169.88237,1,324.425604
-1817.001734,35,324.437357
-148.91931,1,324.437812
-146.015466,1,324.438202
-140.227075,1,324.438591
-156.844019,1,324.438981
-10976.746397,566,324.633284
-150.931541,1,324.633753
-145.674428,1,324.634155
-141.661162,1,324.634537
-15699.554705,264,324.727872
-7045.692753,135,325.138296
-151.303004,1,325.138791
-154.218008,1,325.139207
-152.696548,1,325.139599
-134.051203,1,325.140011
-8355.892534,153,325.194775
-9117.849761,266,325.2933
-155.334469,1,325.293856
-6411.546038,237,325.379262
-161.521277,1,325.379721
-155.160286,1,325.38011
-146.497153,1,325.380509
-4778.223435,160,325.440669
-5973.034372,130,326.414941
-3463.214036,161,326.472181
-139.63555,1,326.473005
-164.192816,1,326.473659
-146.250168,1,326.474484
-2815.433858,251,326.56479
-159.531493,1,326.565258
-148.841379,1,326.565647
-135.978387,1,326.56603
-142.597004,1,326.566411
-10500.97061,420,326.71013
-156.286298,1,326.71058
-134.402915,1,326.710956
-158.952117,1,326.711349
-13635.753561,261,326.800842
-161.701152,1,326.801311
-144.318302,1,326.801705
-135.356247,1,326.802107
-138.571539,1,326.802487
-7164.079067,170,326.86062
-7506.927856,304,326.966944
-133.292318,1,326.967418
-137.598811,1,326.967801
-161.487023,1,326.968177
-136.410854,1,326.968556
-6059.443024,362,327.096058
-140.912899,1,327.096508
-8449.289269,189,328.128602
-13381.512139,330,328.244682
-129.414176,1,328.245598
-7417.050808,126,328.292831
-143.096328,1,328.29331
-142.923228,1,328.293723
-130.008687,1,328.294121
-162.675689,1,328.294529
-160.761295,1,328.294913
-150.580533,1,328.295305
-136.995575,1,328.295679
-155.837575,1,328.296055
-164.144915,1,328.296428
-9860.159768,317,328.412987
-157.398716,1,328.413463
-146.898409,1,328.41385
-153.939732,1,328.414241
-137.054049,1,328.414691
-1601.145223,145,328.468082
-149.053163,1,328.468622
-7465.751182,272,328.568091
-7737.278041,261,328.658047
-8121.28499,272,328.750751
-8484.361646,398,329.897676
-9452.085465,179,329.966533
-132.767521,1,329.967005
-160.8679,1,329.967404
-173.667979,2,329.968123
-159.166183,1,329.96851
-10454.286878,361,330.115968
-162.210306,1,330.116497
-142.605518,1,330.116961
-153.667154,1,330.117636
-139.860691,1,330.118114
-153.776404,1,330.118516
-156.060663,1,330.118908
-143.662501,1,330.119283
-11812.45272,224,330.200379
-142.903844,1,330.200835
-333.643711,6,330.202847
-138.852857,1,330.203243
-14694.867709,441,330.366931
-150.858358,1,330.367648
-140.270663,1,330.368165
-15131.908456,353,330.510327
-1124.462412,33,330.522182
-145.363561,1,330.522645
-8116.901283,252,331.610847
-6299.937592,141,331.661604
-3884.895165,87,331.691286
-148.233473,1,331.691714
-143.706098,1,331.692105
-133.931972,1,331.692492
-12713.395572,223,331.768168
-9125.663082,261,331.858513
-145.604397,1,331.859093
-158.073699,1,331.859522
-165.127416,1,331.859909
-150.078651,1,331.860296
-1848.388546,51,331.878057
-160.820697,1,331.878668
-6060.319111,199,331.948954
-1590.789362,47,331.968769
-164.413863,1,331.969322
-146.844748,1,331.969772
-137.909835,1,331.970199
-8033.887136,128,332.018372
-146.37327,1,332.018914
-141.600019,1,332.019352
-145.098219,1,332.019782
-134.463194,1,332.0202
-5962.530945,299,332.127417
-3244.517928,100,332.161549
-149.31662,1,332.163286
-150.843426,1,332.163735
-5875.812407,227,332.242696
-6076.99789,263,333.363643
-3559.450432,276,333.461767
-141.276784,1,333.462289
-6154.065241,309,333.573256
-160.555114,1,333.573708
-6241.007035,222,333.651042
